,Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,City,Province
163,1151,19,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,2024-07-18,Express,,0.0,Calgary,Alberta
164,1152,45,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-02-10,Express,"Impulse Item,Impulse Item,Accessory",66.83,Vancouver,British Columbia
165,1154,70,Female,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-09-09,Overnight,,0.0,Winnipeg,Manitoba
166,1155,29,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-03-17,Express,"Impulse Item,Accessory,Extended Warranty",72.69,Toronto,Ontario
167,1155,29,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-05-22,Express,Extended Warranty,14.41,Toronto,Ontario
168,1160,22,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-09-04,Express,"Impulse Item,Extended Warranty",57.28,Winnipeg,Manitoba
169,1162,20,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-08-02,Overnight,"Impulse Item,Impulse Item",57.06,Regina,Saskatchewan
170,1167,66,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2023-12-05,Express,"Impulse Item,Accessory",61.43,Calgary,Alberta
171,1168,54,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2023-10-27,Overnight,,0.0,Toronto,Ontario
172,1169,57,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2023-10-03,Overnight,,0.0,Regina,Saskatchewan
173,1169,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-05-23,Overnight,"Impulse Item,Accessory",54.39,Regina,Saskatchewan
174,1170,54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-04-01,Overnight,"Extended Warranty,Extended Warranty",76.57,Regina,Saskatchewan
175,1171,50,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-10-08,Standard,"Accessory,Accessory,Impulse Item",97.1,Vancouver,British Columbia
176,1171,50,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2023-12-15,Overnight,"Accessory,Extended Warranty",52.57,Vancouver,British Columbia
177,1171,50,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-08-06,Standard,"Extended Warranty,Extended Warranty",89.46,Vancouver,British Columbia
178,1171,50,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-09-07,Overnight,,0.0,Vancouver,British Columbia
179,1174,29,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2024-02-11,Overnight,Extended Warranty,11.75,Halifax,Nova Scotia
180,1174,29,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,2024-08-13,Standard,"Extended Warranty,Accessory,Impulse Item",95.57,Halifax,Nova Scotia
181,1175,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2023-11-05,Standard,,0.0,Calgary,Alberta
182,1175,62,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-17,Express,"Extended Warranty,Accessory,Extended Warranty",108.15,Calgary,Alberta
183,1177,49,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-05-30,Overnight,"Impulse Item,Impulse Item,Impulse Item",69.0,Toronto,Ontario
184,1178,19,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-04-23,Overnight,"Impulse Item,Impulse Item",45.32,Toronto,Ontario
185,1180,41,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-03-15,Express,,0.0,Regina,Saskatchewan
186,1181,50,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-08-04,Standard,Impulse Item,35.87,Ottawa,Ontario
187,1182,78,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-11-15,Standard,Accessory,37.96,Toronto,Ontario
188,1182,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2023-11-17,Overnight,Accessory,16.81,Toronto,Ontario
189,1183,80,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-09-29,Standard,"Impulse Item,Extended Warranty,Extended Warranty",133.13,Halifax,Nova Scotia
190,1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-09-18,Standard,,0.0,Halifax,Nova Scotia
191,1184,71,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-08-09,Express,"Accessory,Extended Warranty,Accessory",90.9,Saskatoon,Saskatchewan
192,1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-06,Express,,0.0,Toronto,Ontario
193,1186,18,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-12-01,Express,"Accessory,Accessory,Accessory",125.76,Saskatoon,Saskatchewan
194,1187,55,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-02-02,Express,,0.0,Saskatoon,Saskatchewan
195,1188,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-01-28,Standard,"Impulse Item,Extended Warranty,Accessory",75.39,Halifax,Nova Scotia
196,1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-21,Standard,"Extended Warranty,Impulse Item",86.82,Halifax,Nova Scotia
197,1189,31,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2023-11-17,Express,,0.0,Montreal,Quebec
198,1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,"Extended Warranty,Accessory",46.11,Ottawa,Ontario
199,1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,,0.0,Ottawa,Ontario
200,1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,"Accessory,Impulse Item",38.32,Ottawa,Ontario
201,1192,60,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-11-24,Overnight,"Impulse Item,Extended Warranty,Impulse Item",131.53,Montreal,Quebec
202,1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,Accessory,11.99,Montreal,Quebec
203,1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2024-09-14,Overnight,"Accessory,Accessory,Extended Warranty",51.93,Montreal,Quebec
204,1193,19,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-04,Express,"Extended Warranty,Accessory",44.39,Toronto,Ontario
205,1193,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-08-18,Overnight,"Accessory,Impulse Item,Accessory",88.37,Toronto,Ontario
206,1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,,0.0,Toronto,Ontario
207,1195,32,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-13,Overnight,,0.0,Montreal,Quebec
208,1196,77,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2023-12-14,Standard,,0.0,Vancouver,British Columbia
209,1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,,0.0,Vancouver,British Columbia
210,1196,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-10,Express,Accessory,31.26,Vancouver,British Columbia
211,1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-05-10,Overnight,Extended Warranty,17.61,Vancouver,British Columbia
212,1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,Extended Warranty,36.12,Vancouver,British Columbia
213,1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,,0.0,Vancouver,British Columbia
214,1199,60,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-11,Express,Impulse Item,22.07,Winnipeg,Manitoba
215,1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-01-17,Standard,"Accessory,Accessory",23.52,Montreal,Quebec
216,1203,43,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-30,Standard,Accessory,22.29,Montreal,Quebec
217,1205,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-08-02,Standard,,0.0,Saskatoon,Saskatchewan
218,1208,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Standard,,0.0,Calgary,Alberta
219,1210,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-02-26,Standard,,0.0,Calgary,Alberta
220,1210,24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-04-29,Overnight,Accessory,31.5,Calgary,Alberta
221,1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,Impulse Item,25.55,Saskatoon,Saskatchewan
222,1211,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-01-29,Overnight,"Accessory,Accessory,Accessory",83.33,Saskatoon,Saskatchewan
223,1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,,0.0,Saskatoon,Saskatchewan
224,1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,2024-04-10,Overnight,"Extended Warranty,Extended Warranty",45.67,Edmonton,Alberta
225,1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-18,Standard,Extended Warranty,33.58,Toronto,Ontario
226,1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-09-15,Overnight,"Accessory,Impulse Item,Impulse Item",121.35,Toronto,Ontario
227,1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,"Extended Warranty,Extended Warranty,Impulse Item",60.11,Toronto,Ontario
228,1217,43,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-09,Express,Extended Warranty,45.61,Regina,Saskatchewan
229,1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,,0.0,Regina,Saskatchewan
230,1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,Accessory,35.86,Regina,Saskatchewan
231,1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,"Accessory,Impulse Item,Impulse Item",112.77,Regina,Saskatchewan
232,1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,"Extended Warranty,Extended Warranty",39.54,Toronto,Ontario
233,1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,"Impulse Item,Extended Warranty,Extended Warranty",64.55,Vancouver,British Columbia
234,1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,"Extended Warranty,Extended Warranty",56.39,Vancouver,British Columbia
235,1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,"Impulse Item,Impulse Item",71.08,Regina,Saskatchewan
236,1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-08,Standard,,0.0,Montreal,Quebec
237,1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,Extended Warranty,30.03,Saskatoon,Saskatchewan
238,1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,"Accessory,Accessory,Extended Warranty",103.02,Saskatoon,Saskatchewan
239,1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,Extended Warranty,38.07,Winnipeg,Manitoba
240,1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,,0.0,Winnipeg,Manitoba
241,1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,"Extended Warranty,Impulse Item",70.87,Saskatoon,Saskatchewan
242,1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-10-18,Express,Extended Warranty,25.66,Saskatoon,Saskatchewan
243,1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,,0.0,Calgary,Alberta
244,1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,Accessory,12.25,Montreal,Quebec
245,1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,Accessory,32.58,Halifax,Nova Scotia
246,1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,Extended Warranty,24.63,Halifax,Nova Scotia
247,1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,"Impulse Item,Accessory",37.79,Montreal,Quebec
248,1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,Accessory,16.2,Toronto,Ontario
249,1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-09-01,Overnight,"Impulse Item,Accessory",20.42,Toronto,Ontario
250,1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-03-12,Express,"Impulse Item,Impulse Item,Impulse Item",84.41,Saskatoon,Saskatchewan
251,1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-04-06,Standard,"Extended Warranty,Accessory,Extended Warranty",117.41,Saskatoon,Saskatchewan
252,1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,Impulse Item,33.26,Calgary,Alberta
253,1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,"Extended Warranty,Accessory",38.51,Calgary,Alberta
254,1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-02-07,Standard,"Impulse Item,Extended Warranty,Impulse Item",66.81,Calgary,Alberta
255,1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,,0.0,Calgary,Alberta
256,1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,"Accessory,Accessory",66.63,Calgary,Alberta
257,1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,,0.0,Montreal,Quebec
258,1246,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-01-05,Standard,,0.0,Montreal,Quebec
259,1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2023-10-18,Overnight,,0.0,Montreal,Quebec
260,1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,Impulse Item,42.34,Montreal,Quebec
261,1248,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2023-11-04,Overnight,,0.0,Halifax,Nova Scotia
262,1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,"Impulse Item,Impulse Item",81.47,Halifax,Nova Scotia
263,1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,"Extended Warranty,Extended Warranty",54.16,Halifax,Nova Scotia
264,1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-10-14,Standard,Impulse Item,49.01,Toronto,Ontario
265,1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,Accessory,41.67,Toronto,Ontario
266,1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.04,Vancouver,British Columbia
267,1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,Accessory,27.99,Calgary,Alberta
268,1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,"Extended Warranty,Extended Warranty",79.98,Toronto,Ontario
269,1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,,0.0,Toronto,Ontario
270,1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,"Extended Warranty,Impulse Item",75.85,Saskatoon,Saskatchewan
271,1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,Impulse Item,5.37,Halifax,Nova Scotia
272,1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,"Extended Warranty,Extended Warranty,Extended Warranty",75.25,Halifax,Nova Scotia
273,1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-06-28,Standard,"Impulse Item,Accessory,Accessory",92.17,Toronto,Ontario
274,1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,"Extended Warranty,Extended Warranty,Accessory",84.68,Regina,Saskatchewan
275,1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,"Impulse Item,Impulse Item,Accessory",94.38,Regina,Saskatchewan
276,1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,Impulse Item,26.35,Vancouver,British Columbia
277,1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,"Accessory,Impulse Item,Accessory",121.05,Toronto,Ontario
278,1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,"Impulse Item,Impulse Item",54.86,Winnipeg,Manitoba
279,1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,,0.0,Winnipeg,Manitoba
280,1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,,0.0,Halifax,Nova Scotia
281,1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,Impulse Item,7.28,Halifax,Nova Scotia
282,1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-11-09,Overnight,"Impulse Item,Accessory",46.57,Halifax,Nova Scotia
283,1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,,0.0,Halifax,Nova Scotia
284,1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-09-21,Standard,"Accessory,Extended Warranty",67.15,Halifax,Nova Scotia
285,1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-06-04,Standard,,0.0,Montreal,Quebec
286,1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,,0.0,Ottawa,Ontario
287,1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,,0.0,Toronto,Ontario
288,1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,,0.0,Toronto,Ontario
289,1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,Accessory,14.76,Toronto,Ontario
290,1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-07-31,Overnight,"Extended Warranty,Accessory,Accessory",96.66,Vancouver,British Columbia
291,1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,,0.0,Edmonton,Alberta
292,1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,Impulse Item,24.46,Edmonton,Alberta
293,1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,Extended Warranty,40.76,Saskatoon,Saskatchewan
294,1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-04,Standard,"Extended Warranty,Accessory,Accessory",112.19,Saskatoon,Saskatchewan
295,1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,"Impulse Item,Extended Warranty",36.6,Saskatoon,Saskatchewan
296,1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-03-08,Express,"Impulse Item,Impulse Item,Impulse Item",84.33,Calgary,Alberta
297,1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,"Impulse Item,Accessory",38.42,Calgary,Alberta
298,1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,Accessory,23.78,Toronto,Ontario
299,1278,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-24,Overnight,"Impulse Item,Impulse Item",39.99,Toronto,Ontario
300,1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,"Extended Warranty,Accessory",39.33,Toronto,Ontario
301,1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,"Accessory,Extended Warranty",43.26,Toronto,Ontario
302,1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,"Impulse Item,Accessory",23.94,Toronto,Ontario
303,1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,,0.0,Toronto,Ontario
304,1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,"Impulse Item,Extended Warranty,Extended Warranty",102.23,Halifax,Nova Scotia
305,1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,"Accessory,Extended Warranty",82.32,Toronto,Ontario
306,1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,Accessory,46.24,Toronto,Ontario
307,1286,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-12,Standard,"Accessory,Impulse Item,Accessory",123.65,Toronto,Ontario
308,1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,,0.0,Edmonton,Alberta
309,1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-21,Standard,,0.0,Edmonton,Alberta
310,1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,,0.0,Edmonton,Alberta
311,1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,"Accessory,Impulse Item,Accessory",80.21,Edmonton,Alberta
312,1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-20,Express,Impulse Item,8.99,Montreal,Quebec
313,1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,"Impulse Item,Impulse Item,Extended Warranty",63.37,Vancouver,British Columbia
314,1292,56,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-11-18,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",105.63,Toronto,Ontario
315,1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-03-31,Express,"Extended Warranty,Extended Warranty",21.98,Toronto,Ontario
316,1292,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-06-29,Express,"Accessory,Impulse Item",47.2,Toronto,Ontario
317,1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-30,Express,"Impulse Item,Extended Warranty",57.53,Regina,Saskatchewan
318,1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,Impulse Item,16.04,Montreal,Quebec
